transaction_id,customer_id,amount,failure_reason,previous_successes,previous_failures,customer_lifetime_value,retry_count,days_since_last_payment,checkout_duration,payment_method,risk_score,recovered
TXN-04500,CUST-1066,24952.88,temporary_bank_decline,7,2,103765.65,0,77,20,upi,0.252,0
TXN-04501,CUST-9435,18670.71,temporary_bank_decline,7,1,134035.9,3,77,519,upi,0.268,1
TXN-04502,CUST-1925,13982.61,network_error,7,0,191200.94,0,99,261,netbanking,0.088,1
TXN-04503,CUST-3560,5969.88,authentication_failure,10,3,12305.2,2,110,243,card,0.187,1
TXN-04504,CUST-2310,1105.99,authentication_failure,9,1,124526.87,2,56,318,wallet,0.197,0
TXN-04505,CUST-6569,47290.64,expired_card,7,0,151277.63,2,145,503,card,0.319,0
TXN-04506,CUST-3477,14369.25,expired_card,6,1,59591.71,1,40,277,wallet,0.178,0
TXN-04507,CUST-2906,11149.28,network_error,9,0,44565.83,0,75,315,card,0.119,1
TXN-04508,CUST-9478,38466.21,authentication_failure,5,2,47425.03,4,175,494,upi,0.571,0
TXN-04509,CUST-2638,47495.04,temporary_bank_decline,4,1,113194.09,1,140,58,netbanking,0.287,0
TXN-04510,CUST-3700,15112.2,network_error,5,0,93428.93,2,94,377,upi,0.322,0
TXN-04511,CUST-5769,4647.35,temporary_bank_decline,8,3,3352.88,3,6,140,upi,0.164,0
TXN-04512,CUST-5746,42301.15,network_error,9,1,32619.31,2,179,303,card,0.495,1
TXN-04513,CUST-5012,27630.56,temporary_bank_decline,8,1,40647.02,4,12,135,card,0.303,0
TXN-04514,CUST-8915,23550.57,temporary_bank_decline,9,1,91260.8,4,114,282,netbanking,0.431,0
TXN-04515,CUST-5926,22834.4,temporary_bank_decline,6,1,144192.79,4,55,343,netbanking,0.321,1
TXN-04516,CUST-4733,2961.42,expired_card,10,0,17156.15,0,163,491,card,0.178,1
TXN-04517,CUST-8190,14105.98,network_error,8,1,150372.88,1,59,227,netbanking,0.164,0
TXN-04518,CUST-6523,18441.75,network_error,10,2,130048.97,1,76,597,upi,0.276,1
TXN-04519,CUST-7362,22999.58,insufficient_balance,7,2,44284.43,2,159,496,card,0.394,1
TXN-04520,CUST-5164,26451.09,insufficient_balance,5,2,146213.72,3,57,92,upi,0.355,0
TXN-04521,CUST-8390,36356.39,temporary_bank_decline,12,0,53395.24,0,143,55,card,0.338,0
TXN-04522,CUST-2878,20214.34,insufficient_balance,10,1,122499.63,3,47,275,card,0.309,1
TXN-04523,CUST-8182,31825.08,temporary_bank_decline,6,3,76506.5,3,97,177,upi,0.388,1
TXN-04524,CUST-9649,11571.32,temporary_bank_decline,5,5,120695.24,2,83,435,upi,0.407,0
TXN-04525,CUST-7021,29976.05,network_error,7,0,155023.69,4,91,72,upi,0.347,1
TXN-04526,CUST-1142,23523.21,temporary_bank_decline,10,0,176658.54,2,126,54,card,0.298,1
TXN-04527,CUST-2996,39787.9,temporary_bank_decline,4,0,177603.24,0,55,483,wallet,0.303,1
TXN-04528,CUST-2048,42294.63,insufficient_balance,6,1,165425.37,3,15,543,upi,0.423,0
TXN-04529,CUST-1312,16517.49,insufficient_balance,4,1,86006.02,3,69,555,card,0.232,1
TXN-04530,CUST-6965,22905.11,network_error,5,1,86796.77,2,74,557,card,0.228,1
TXN-04531,CUST-5526,14392.46,expired_card,10,1,180827.11,4,67,430,netbanking,0.355,0
TXN-04532,CUST-9550,13071.79,network_error,3,0,176158.7,2,13,413,upi,0.097,0
TXN-04533,CUST-1680,10029.38,insufficient_balance,9,2,82837.62,4,176,500,upi,0.524,1
TXN-04534,CUST-2428,5035.51,temporary_bank_decline,10,0,23574.6,4,91,174,card,0.216,0
TXN-04535,CUST-3875,703.8,authentication_failure,6,4,94811.49,0,16,542,card,0.214,1
TXN-04536,CUST-3186,12003.2,network_error,5,2,4468.13,3,91,112,card,0.361,1
TXN-04537,CUST-6184,42926.72,authentication_failure,6,0,188862.36,1,115,331,wallet,0.408,0
TXN-04538,CUST-6157,16110.68,temporary_bank_decline,11,1,118209.47,0,155,166,upi,0.253,0
TXN-04539,CUST-4671,25034.54,expired_card,8,3,114292.59,0,84,233,upi,0.243,1
TXN-04540,CUST-8474,30784.24,expired_card,2,0,166325.84,1,121,337,card,0.286,0
TXN-04541,CUST-4185,10256.46,network_error,6,0,27872.96,4,117,386,upi,0.394,0
TXN-04542,CUST-3503,14440.12,expired_card,8,0,71776.2,2,46,110,card,0.217,0
TXN-04543,CUST-8241,25955.48,temporary_bank_decline,3,2,129574.59,1,103,8,netbanking,0.252,1
TXN-04544,CUST-5764,37922.62,temporary_bank_decline,6,1,122493.18,3,100,31,card,0.411,0
TXN-04545,CUST-1887,3612.59,temporary_bank_decline,11,2,7306.22,2,109,493,netbanking,0.291,1
TXN-04546,CUST-8747,40266.58,temporary_bank_decline,6,4,77273.79,3,13,138,netbanking,0.451,1
TXN-04547,CUST-8894,14626.26,authentication_failure,9,3,12213.91,3,99,45,card,0.362,0
TXN-04548,CUST-6847,40095.2,network_error,3,2,129310.48,1,82,199,upi,0.219,0
TXN-04549,CUST-9207,49032.61,temporary_bank_decline,10,2,5356.78,2,57,299,card,0.416,1
TXN-04550,CUST-8975,8226.45,insufficient_balance,9,1,173214.55,1,50,582,upi,0.185,0
TXN-04551,CUST-9307,35691.48,authentication_failure,9,0,37203.9,2,174,29,card,0.404,1
TXN-04552,CUST-7613,13817.98,temporary_bank_decline,7,1,18484.55,1,112,291,upi,0.253,1
TXN-04553,CUST-8793,34665.55,temporary_bank_decline,9,4,76343.96,4,38,354,upi,0.405,1
TXN-04554,CUST-8732,49544.98,authentication_failure,5,0,63830.1,4,78,560,wallet,0.443,0
TXN-04555,CUST-9680,40546.25,network_error,10,0,66084.97,4,99,349,upi,0.363,1
TXN-04556,CUST-7124,7759.24,authentication_failure,10,1,71122.29,3,69,190,card,0.292,1
TXN-04557,CUST-7514,36046.82,expired_card,7,0,46752.19,0,89,367,card,0.138,0
TXN-04558,CUST-9749,2788.45,insufficient_balance,12,1,39887.16,4,161,120,upi,0.377,0
TXN-04559,CUST-8394,28135.34,temporary_bank_decline,7,0,180562.15,4,97,39,upi,0.435,0
TXN-04560,CUST-8660,39125.91,insufficient_balance,7,1,64396.99,1,16,252,netbanking,0.256,0
TXN-04561,CUST-3799,38787.19,insufficient_balance,5,0,48931.35,4,139,424,upi,0.406,0
TXN-04562,CUST-5426,23814.41,temporary_bank_decline,6,0,18013.01,2,140,84,wallet,0.366,0
TXN-04563,CUST-6953,12319.62,temporary_bank_decline,11,3,122190.49,4,179,19,card,0.547,1
TXN-04564,CUST-6724,703.71,network_error,11,3,74886.84,4,5,280,upi,0.283,0
TXN-04565,CUST-1951,39861.41,insufficient_balance,7,1,53460.43,4,49,300,netbanking,0.461,0
TXN-04566,CUST-9255,16527.81,insufficient_balance,3,1,181658.62,2,162,204,upi,0.322,0
TXN-04567,CUST-4323,13667.48,temporary_bank_decline,8,2,5386.47,3,70,165,upi,0.307,1
TXN-04568,CUST-2048,2636.94,authentication_failure,14,1,171091.47,1,25,76,card,0.226,1
TXN-04569,CUST-1886,28089.29,authentication_failure,8,0,73641.71,3,48,61,card,0.328,0
TXN-04570,CUST-8875,48447.71,expired_card,5,1,47211.83,1,33,303,upi,0.311,0
TXN-04571,CUST-7489,3684.6,network_error,7,0,2253.25,1,102,595,card,0.173,0
TXN-04572,CUST-8570,13376.44,expired_card,5,1,61710.28,4,27,459,netbanking,0.344,0
TXN-04573,CUST-6457,23214.95,temporary_bank_decline,5,1,77819.15,2,35,564,upi,0.273,0
TXN-04574,CUST-3009,9898.1,authentication_failure,3,1,38900.8,1,9,472,card,0.072,1
TXN-04575,CUST-1537,24880.3,temporary_bank_decline,12,0,72777.74,2,38,123,upi,0.191,1
TXN-04576,CUST-4030,47256.59,authentication_failure,10,0,109542.68,4,6,20,netbanking,0.422,0
TXN-04577,CUST-2588,47766.41,network_error,9,3,113199.13,4,147,114,upi,0.619,1
TXN-04578,CUST-4798,12523.84,temporary_bank_decline,11,4,9264.79,1,71,267,wallet,0.377,1
TXN-04579,CUST-8152,12461.73,insufficient_balance,8,4,184664.77,1,55,6,card,0.235,1
TXN-04580,CUST-2085,13663.76,authentication_failure,4,0,48319.35,3,60,80,upi,0.22,0
TXN-04581,CUST-2967,43310.77,insufficient_balance,5,4,40716.29,1,123,510,card,0.444,0
TXN-04582,CUST-4002,48640.88,temporary_bank_decline,10,3,62477.3,1,96,121,upi,0.357,1
TXN-04583,CUST-3589,28799.32,authentication_failure,3,0,70895.51,2,150,92,card,0.458,0
TXN-04584,CUST-2974,33898.65,temporary_bank_decline,7,3,144129.7,2,72,482,netbanking,0.434,0
TXN-04585,CUST-9688,16074.83,temporary_bank_decline,3,0,129219.14,4,132,590,netbanking,0.36,0
TXN-04586,CUST-2193,19517.68,temporary_bank_decline,6,2,139015.74,3,130,494,card,0.326,0
TXN-04587,CUST-1058,33967.4,temporary_bank_decline,6,0,113083.49,4,76,85,netbanking,0.512,0
TXN-04588,CUST-3219,15630.19,temporary_bank_decline,8,1,122595.53,1,6,553,upi,0.078,1
TXN-04589,CUST-7371,32333.48,insufficient_balance,8,0,91100.93,3,105,42,upi,0.396,0
TXN-04590,CUST-3054,8200.32,expired_card,5,4,139523.9,1,41,337,upi,0.252,0
TXN-04591,CUST-8286,35271.3,expired_card,11,2,60023.83,2,108,578,upi,0.361,0
TXN-04592,CUST-3752,4785.52,temporary_bank_decline,4,4,177970.47,2,149,587,netbanking,0.348,1
TXN-04593,CUST-5458,20269.53,insufficient_balance,12,1,99348.64,1,23,425,card,0.149,1
TXN-04594,CUST-4804,7961.29,insufficient_balance,8,2,44157.96,2,173,167,card,0.311,1
TXN-04595,CUST-6000,31207.77,insufficient_balance,10,3,182788.31,4,140,457,upi,0.589,0
TXN-04596,CUST-9695,48751.28,network_error,5,1,77980.54,4,137,85,upi,0.563,0
TXN-04597,CUST-6797,48758.48,authentication_failure,11,1,104905.81,1,83,507,card,0.267,1
TXN-04598,CUST-1548,29528.17,insufficient_balance,13,1,126113.73,2,90,277,netbanking,0.319,1
TXN-04599,CUST-3586,39489.54,expired_card,10,1,140485.27,1,93,178,upi,0.304,0
TXN-04600,CUST-9849,43200.54,authentication_failure,2,0,18881.27,4,32,177,wallet,0.318,0
TXN-04601,CUST-7488,7308.67,insufficient_balance,8,2,146560.03,2,107,509,card,0.26,0
TXN-04602,CUST-7034,5231.89,insufficient_balance,7,1,99955.75,0,49,9,wallet,0.07,0
TXN-04603,CUST-8802,4152.67,network_error,10,2,124848.64,2,80,301,netbanking,0.183,1
TXN-04604,CUST-6978,31241.09,temporary_bank_decline,11,0,197809.79,3,104,294,upi,0.329,1
TXN-04605,CUST-2160,33427.61,network_error,7,4,20282.34,0,171,475,upi,0.485,0
TXN-04606,CUST-9142,41727.07,authentication_failure,9,0,29103.29,4,107,272,upi,0.437,1
TXN-04607,CUST-4684,6518.15,temporary_bank_decline,8,0,179287.48,0,85,365,upi,0.162,1
TXN-04608,CUST-9212,1114.75,temporary_bank_decline,7,1,68584.87,0,54,13,card,0.068,0
TXN-04609,CUST-9247,35475.92,insufficient_balance,6,1,62956.44,1,57,506,netbanking,0.294,0
TXN-04610,CUST-5414,3766.36,temporary_bank_decline,9,0,46322.1,0,73,358,upi,0.09,1
TXN-04611,CUST-1750,11727.15,expired_card,6,1,145940.46,4,24,221,card,0.33,0
TXN-04612,CUST-4025,28625.17,expired_card,10,3,130909.52,1,94,146,netbanking,0.421,0
TXN-04613,CUST-5563,5689.21,network_error,4,1,129600.55,2,36,303,upi,0.177,0
TXN-04614,CUST-8738,4281.57,temporary_bank_decline,9,2,38624.53,4,104,535,card,0.315,1
TXN-04615,CUST-5983,32873.68,insufficient_balance,9,3,68627.56,1,88,355,netbanking,0.38,0
TXN-04616,CUST-5320,11294.71,temporary_bank_decline,9,0,12913.91,0,105,117,wallet,0.183,1
TXN-04617,CUST-5678,4181.23,expired_card,12,1,143234.94,4,87,552,upi,0.333,1
TXN-04618,CUST-9976,45714.62,temporary_bank_decline,6,2,90424.05,0,22,174,wallet,0.274,1
TXN-04619,CUST-6230,22272.37,insufficient_balance,14,1,57174.29,2,58,554,upi,0.314,1
TXN-04620,CUST-6917,15842.72,network_error,8,2,13101.54,1,26,204,upi,0.154,1
TXN-04621,CUST-6583,48233.39,authentication_failure,7,0,175196.7,4,87,57,card,0.571,0
TXN-04622,CUST-7189,44280.36,authentication_failure,5,0,184510.44,2,90,587,upi,0.411,0
TXN-04623,CUST-6230,2858.24,insufficient_balance,7,1,135191.96,4,159,259,netbanking,0.437,0
TXN-04624,CUST-8838,30699.57,temporary_bank_decline,7,2,199625.68,2,2,97,upi,0.383,0
TXN-04625,CUST-9213,24381.4,temporary_bank_decline,9,3,18674.72,3,79,435,wallet,0.386,1
TXN-04626,CUST-8797,21129.25,temporary_bank_decline,6,2,120284.57,3,132,515,card,0.445,0
TXN-04627,CUST-5108,34938.45,expired_card,12,3,178416.95,1,95,112,card,0.408,0
TXN-04628,CUST-8685,23449.55,insufficient_balance,14,2,196065.24,0,20,269,card,0.182,0
TXN-04629,CUST-5911,33541.85,temporary_bank_decline,6,0,72148.24,3,45,129,upi,0.22,0
TXN-04630,CUST-9058,19136.14,temporary_bank_decline,6,2,121367.56,2,175,122,netbanking,0.29,1
TXN-04631,CUST-9900,43993.82,expired_card,9,0,164320.54,2,122,320,upi,0.295,0
TXN-04632,CUST-7331,48473.12,authentication_failure,7,0,195982.43,0,81,358,card,0.084,1
TXN-04633,CUST-6438,29328.23,insufficient_balance,3,0,14639.71,3,134,272,netbanking,0.383,0
TXN-04634,CUST-5991,7293.11,insufficient_balance,7,0,44902.99,1,89,7,netbanking,0.093,1
TXN-04635,CUST-6119,1906.02,network_error,8,1,37012.69,0,101,79,card,0.148,0
TXN-04636,CUST-5662,12477.57,temporary_bank_decline,8,1,55277.04,1,66,117,netbanking,0.182,0
TXN-04637,CUST-2563,41115.8,network_error,7,3,34297.9,3,106,82,wallet,0.524,1
TXN-04638,CUST-9118,19190.67,authentication_failure,7,0,70896.3,0,162,566,wallet,0.246,1
TXN-04639,CUST-3364,30030.01,network_error,9,3,52375.05,2,23,332,netbanking,0.3,0
TXN-04640,CUST-3779,29715.48,network_error,15,1,32590.4,2,13,254,upi,0.291,0
TXN-04641,CUST-4214,29528.96,temporary_bank_decline,3,3,178373.57,2,111,223,netbanking,0.425,1
TXN-04642,CUST-9717,310.62,insufficient_balance,9,0,101409.63,2,105,550,wallet,0.299,0
TXN-04643,CUST-3228,32768.53,insufficient_balance,8,6,123951.26,0,67,87,netbanking,0.36,0
TXN-04644,CUST-2642,49013.11,temporary_bank_decline,6,1,176142.52,0,14,88,netbanking,0.251,1
TXN-04645,CUST-1231,26007.18,insufficient_balance,9,0,110454.54,3,151,586,upi,0.418,0
TXN-04646,CUST-1711,40255.89,authentication_failure,8,1,194871.66,1,168,371,upi,0.309,0
TXN-04647,CUST-6139,18975.39,network_error,2,4,160559.72,2,64,194,upi,0.409,0
TXN-04648,CUST-8199,27636.83,insufficient_balance,6,1,136553.1,1,150,56,wallet,0.388,0
TXN-04649,CUST-5869,4146.96,temporary_bank_decline,9,1,179064.23,0,115,416,upi,0.032,1
TXN-04650,CUST-7593,42517.09,expired_card,15,1,119224.14,2,55,41,card,0.465,0
TXN-04651,CUST-5456,44674.97,temporary_bank_decline,14,2,54433.12,2,92,473,upi,0.393,1
TXN-04652,CUST-4130,256.29,insufficient_balance,8,0,1672.22,2,103,579,card,0.205,0
TXN-04653,CUST-5701,43516.15,temporary_bank_decline,4,2,166237.76,2,161,400,card,0.566,0
TXN-04654,CUST-6908,32192.23,temporary_bank_decline,14,1,86979.75,3,164,350,upi,0.426,0
TXN-04655,CUST-9685,28287.61,network_error,8,2,159279.22,0,86,159,wallet,0.211,1
TXN-04656,CUST-8079,37860.05,expired_card,7,1,2881.56,0,168,421,upi,0.257,0
TXN-04657,CUST-1436,24750.45,insufficient_balance,12,3,40161.53,2,21,193,upi,0.393,1
TXN-04658,CUST-9312,14207.33,temporary_bank_decline,5,2,11962.93,4,15,134,upi,0.304,0
TXN-04659,CUST-9594,30445.17,network_error,5,1,138201.66,4,104,123,upi,0.41,1
TXN-04660,CUST-5967,25593.08,expired_card,3,2,158835.76,4,16,344,netbanking,0.443,0
TXN-04661,CUST-1269,39236.01,insufficient_balance,6,3,164017.91,4,70,400,netbanking,0.538,0
TXN-04662,CUST-6539,46182.61,insufficient_balance,6,2,169806.77,0,39,169,upi,0.358,0
TXN-04663,CUST-6441,27187.89,expired_card,11,2,153296.38,0,174,133,upi,0.406,0
TXN-04664,CUST-5533,29669.44,expired_card,10,0,183291.15,3,50,400,netbanking,0.22,1
TXN-04665,CUST-7080,44809.96,temporary_bank_decline,9,0,86693.44,0,138,161,netbanking,0.271,0
TXN-04666,CUST-2974,23816.45,expired_card,10,2,168007.96,3,101,451,card,0.388,0
TXN-04667,CUST-5286,25907.68,insufficient_balance,7,0,110477.84,4,144,497,upi,0.429,1
TXN-04668,CUST-5763,14298.86,temporary_bank_decline,13,2,198862.04,0,153,55,card,0.151,0
TXN-04669,CUST-9022,13600.91,temporary_bank_decline,14,3,71261.16,4,64,372,card,0.373,0
TXN-04670,CUST-2800,24071.45,authentication_failure,12,2,61907.12,4,154,328,card,0.515,0
TXN-04671,CUST-7643,23820.41,temporary_bank_decline,12,0,18485.99,0,28,361,card,0.127,1
TXN-04672,CUST-6296,12310.05,expired_card,10,1,132143.92,4,16,185,upi,0.282,0
TXN-04673,CUST-2184,22030.37,temporary_bank_decline,13,0,168861.76,1,176,48,card,0.335,1
TXN-04674,CUST-3516,8511.61,temporary_bank_decline,6,0,89187.16,2,134,407,netbanking,0.21,0
TXN-04675,CUST-2251,33088.71,insufficient_balance,6,1,137245.55,2,160,79,upi,0.407,0
TXN-04676,CUST-2813,31979.25,temporary_bank_decline,6,0,22161.1,0,62,194,netbanking,0.151,1
TXN-04677,CUST-4485,8269.23,temporary_bank_decline,8,0,118169.0,0,62,557,wallet,0.121,1
TXN-04678,CUST-6951,40185.69,insufficient_balance,6,0,130625.48,3,69,192,upi,0.33,1
TXN-04679,CUST-3344,31827.17,temporary_bank_decline,12,1,137028.9,1,57,594,netbanking,0.204,1
TXN-04680,CUST-3883,19436.12,temporary_bank_decline,6,2,12479.45,1,91,44,upi,0.282,0
TXN-04681,CUST-6701,13218.38,temporary_bank_decline,8,2,75643.29,3,70,261,card,0.396,1
TXN-04682,CUST-3947,626.25,insufficient_balance,9,1,105126.68,1,6,190,card,0.066,1
TXN-04683,CUST-5568,29036.6,expired_card,9,3,169664.5,2,102,11,netbanking,0.402,1
TXN-04684,CUST-5887,18598.13,expired_card,4,1,27563.68,4,6,584,upi,0.337,0
TXN-04685,CUST-2537,46564.95,expired_card,13,3,40012.99,3,140,156,upi,0.592,0
TXN-04686,CUST-6428,21118.64,insufficient_balance,10,4,171310.76,3,170,565,netbanking,0.471,0
TXN-04687,CUST-5332,45120.68,expired_card,6,2,100445.36,0,134,573,upi,0.277,0
TXN-04688,CUST-3321,41977.71,authentication_failure,8,3,64469.41,3,156,525,upi,0.539,0
TXN-04689,CUST-5051,39509.66,temporary_bank_decline,12,2,73226.25,3,173,130,netbanking,0.443,0
TXN-04690,CUST-3934,6871.43,network_error,8,1,129136.35,0,69,240,card,0.099,1
TXN-04691,CUST-3380,3169.44,expired_card,11,2,31916.08,2,170,207,card,0.309,0
TXN-04692,CUST-7119,41368.33,expired_card,10,3,101121.17,1,66,194,upi,0.321,0
TXN-04693,CUST-8004,22254.06,network_error,5,2,61137.11,4,35,529,upi,0.475,0
TXN-04694,CUST-2352,40434.09,temporary_bank_decline,3,0,100733.0,4,18,143,netbanking,0.385,1
TXN-04695,CUST-5291,16236.72,insufficient_balance,5,0,62343.88,4,117,490,card,0.378,1
TXN-04696,CUST-6383,26182.19,temporary_bank_decline,5,0,157155.56,1,77,334,upi,0.314,0
TXN-04697,CUST-5070,31278.54,temporary_bank_decline,9,0,102788.21,3,163,286,netbanking,0.43,1
TXN-04698,CUST-9497,25258.39,expired_card,4,4,61384.84,4,15,92,upi,0.434,0
TXN-04699,CUST-9810,11115.5,insufficient_balance,4,3,190967.93,0,102,327,card,0.22,1
TXN-04700,CUST-3971,11787.36,network_error,6,2,135594.46,1,128,265,netbanking,0.293,0
TXN-04701,CUST-9521,17421.07,insufficient_balance,14,0,52921.24,4,122,319,netbanking,0.314,0
TXN-04702,CUST-6602,3256.41,authentication_failure,9,3,57478.94,4,18,493,card,0.299,0
TXN-04703,CUST-1004,2153.12,temporary_bank_decline,8,5,168976.9,1,108,510,netbanking,0.309,1
TXN-04704,CUST-6378,6510.24,expired_card,9,4,56641.22,1,128,591,netbanking,0.285,0
TXN-04705,CUST-1752,30735.58,insufficient_balance,3,1,195632.33,2,40,81,upi,0.258,0
TXN-04706,CUST-2425,5831.98,expired_card,10,3,67583.37,1,83,422,card,0.27,1
TXN-04707,CUST-3883,43590.74,insufficient_balance,11,1,93423.76,1,79,312,card,0.31,1
TXN-04708,CUST-9889,18866.95,temporary_bank_decline,9,2,32927.79,4,49,460,wallet,0.389,1
TXN-04709,CUST-5877,9582.02,temporary_bank_decline,14,2,158604.29,4,61,8,upi,0.27,0
TXN-04710,CUST-3086,27444.6,expired_card,13,0,183101.06,2,148,587,wallet,0.321,0
TXN-04711,CUST-3992,15942.4,insufficient_balance,6,1,46438.32,1,103,505,netbanking,0.06,0
TXN-04712,CUST-6964,28707.5,insufficient_balance,5,3,163899.45,0,86,60,upi,0.324,1
TXN-04713,CUST-3794,42407.67,insufficient_balance,10,1,134757.41,4,38,582,netbanking,0.495,1
TXN-04714,CUST-5916,25707.22,temporary_bank_decline,9,0,24564.68,2,34,302,card,0.245,1
TXN-04715,CUST-2697,16351.83,temporary_bank_decline,12,0,16357.46,2,116,588,card,0.24,1
TXN-04716,CUST-4563,9670.95,network_error,7,1,140332.9,2,92,134,card,0.213,0
TXN-04717,CUST-8408,8454.04,authentication_failure,3,4,69219.33,1,137,455,netbanking,0.196,1
TXN-04718,CUST-4538,12786.46,authentication_failure,8,2,140394.15,3,10,176,card,0.259,1
TXN-04719,CUST-9648,5656.11,insufficient_balance,10,1,51630.13,4,6,364,card,0.17,1
TXN-04720,CUST-1230,36411.1,expired_card,5,2,175841.71,2,121,227,netbanking,0.446,0
TXN-04721,CUST-5992,21541.46,temporary_bank_decline,9,2,53885.59,3,94,24,wallet,0.345,1
TXN-04722,CUST-7977,39192.32,expired_card,10,2,42064.11,4,2,488,upi,0.366,0
TXN-04723,CUST-7190,8445.84,expired_card,7,3,125213.3,3,46,110,upi,0.367,0
TXN-04724,CUST-2884,35789.97,authentication_failure,9,3,111320.07,0,133,107,card,0.353,1
TXN-04725,CUST-1590,10129.14,temporary_bank_decline,8,2,126246.52,0,84,217,card,0.156,1
TXN-04726,CUST-8986,13185.34,insufficient_balance,6,5,160464.37,3,27,196,upi,0.274,0
TXN-04727,CUST-3486,34457.4,network_error,8,0,121299.86,4,131,132,upi,0.498,1
TXN-04728,CUST-7134,13257.73,authentication_failure,6,2,19782.68,3,96,518,upi,0.37,0
TXN-04729,CUST-6357,7150.31,authentication_failure,10,1,182219.93,2,40,483,card,0.114,1
TXN-04730,CUST-4258,38686.12,expired_card,12,1,96387.63,2,141,586,upi,0.4,0
TXN-04731,CUST-5004,5811.48,expired_card,5,1,123873.47,1,134,410,upi,0.23,0
TXN-04732,CUST-6037,6512.66,authentication_failure,11,3,146462.59,1,68,279,card,0.258,1
TXN-04733,CUST-2904,7297.97,authentication_failure,7,3,96253.35,2,35,208,upi,0.183,1
TXN-04734,CUST-9024,31322.85,expired_card,12,0,86247.07,4,10,342,upi,0.357,1
TXN-04735,CUST-5789,23504.9,network_error,9,0,161729.97,2,20,560,upi,0.288,0
TXN-04736,CUST-5029,25963.73,temporary_bank_decline,12,2,62788.29,2,45,466,upi,0.233,1
TXN-04737,CUST-1297,49349.63,expired_card,6,1,186025.56,4,31,69,upi,0.472,0
TXN-04738,CUST-6764,15201.14,authentication_failure,7,0,166111.03,0,12,156,upi,0.078,1
TXN-04739,CUST-1894,24207.01,network_error,8,4,27966.77,4,76,222,upi,0.459,1
TXN-04740,CUST-3419,19107.62,insufficient_balance,9,2,122018.29,3,163,547,card,0.434,0
TXN-04741,CUST-1127,11806.29,authentication_failure,6,2,168379.72,3,26,120,wallet,0.252,0
TXN-04742,CUST-1552,47332.11,network_error,6,1,64381.82,3,165,306,wallet,0.555,0
TXN-04743,CUST-4004,45835.87,temporary_bank_decline,5,4,112484.7,4,99,287,card,0.613,0
TXN-04744,CUST-2188,30986.32,expired_card,6,3,151483.08,0,171,233,card,0.288,0
TXN-04745,CUST-2026,40324.58,network_error,5,0,154280.8,4,152,24,upi,0.522,0
TXN-04746,CUST-5842,37373.71,temporary_bank_decline,9,3,148262.97,3,164,74,upi,0.586,0
TXN-04747,CUST-2937,22458.37,temporary_bank_decline,6,1,4892.62,3,25,542,card,0.309,0
TXN-04748,CUST-3621,46437.85,insufficient_balance,12,0,171030.3,2,28,522,card,0.192,0
TXN-04749,CUST-4158,21279.39,expired_card,8,1,105678.12,3,144,194,card,0.452,1
TXN-04750,CUST-1835,31023.28,expired_card,4,2,165818.97,4,53,88,card,0.338,0
TXN-04751,CUST-7145,5676.56,insufficient_balance,5,1,108262.77,3,9,101,upi,0.193,1
TXN-04752,CUST-3806,41250.01,temporary_bank_decline,6,0,177540.26,0,92,345,card,0.286,0
TXN-04753,CUST-8847,47100.99,authentication_failure,9,1,114104.38,4,36,517,card,0.367,1
TXN-04754,CUST-8888,41022.91,temporary_bank_decline,4,3,178584.59,4,176,155,upi,0.646,0
TXN-04755,CUST-8099,18426.14,temporary_bank_decline,4,1,92516.59,3,150,81,netbanking,0.328,0
TXN-04756,CUST-9023,29276.57,expired_card,8,0,156080.54,4,148,143,card,0.418,0
